symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOG,2023-08-08 00:00:00+00:00,131.84,131.94,130.13,130.98,16835952,130.850507475,130.9497569497,129.1533414572,129.9969619924,16835952,0.0,1.0
GOOG,2023-08-09 00:00:00+00:00,130.15,132.47,129.505,132.19,17745218,129.1731913522,131.4757791657,128.5330322402,131.1978806365,17745218,0.0,1.0
GOOG,2023-08-10 00:00:00+00:00,130.21,132.647,130.035,131.97,17855681,129.232741037,131.651450736,129.0590544562,130.9795317921,17855681,0.0,1.0
GOOG,2023-08-11 00:00:00+00:00,130.17,130.44,128.75,129.202,15205465,129.1930412471,129.4610148288,127.783698706,128.2323063318,15205465,0.0,1.0
GOOG,2023-08-14 00:00:00+00:00,131.83,131.91,129.59,129.85,17526195,130.8405825275,130.9199821073,128.6173942937,128.875442928,17526195,0.0,1.0
GOOG,2023-08-15 00:00:00+00:00,130.27,131.99,129.819,131.59,14769173,129.2922907218,130.9993816871,128.8446755908,130.6023837882,14769173,0.0,1.0
GOOG,2023-08-16 00:00:00+00:00,129.11,130.8975,128.46,129.28,17548355,128.140996815,129.9150811757,127.4958752293,128.3097209221,17548355,0.0,1.0
GOOG,2023-08-17 00:00:00+00:00,130.46,132.4913,129.85,130.45,23665562,129.4808647238,131.4969193038,128.875442928,129.4709397763,23665562,0.0,1.0
GOOG,2023-08-18 00:00:00+00:00,128.11,129.83,127.0,129.06,23627202,127.1485020678,128.855593033,126.0468328984,128.0913720777,23627202,0.0,1.0
GOOG,2023-08-21 00:00:00+00:00,128.93,129.26,127.16,127.85,21851070,127.9623477605,128.2898710271,126.2056320579,126.8904534335,21851070,0.0,1.0
GOOG,2023-08-22 00:00:00+00:00,129.69,130.95,128.925,129.13,15569373,128.7166437684,129.9671871499,127.9573852868,128.16084671,15569373,0.0,1.0
GOOG,2023-08-23 00:00:00+00:00,133.21,134.07,130.51,130.85,26497027,132.2102252787,133.0637707613,129.5304894612,129.8679376752,26497027,0.0,1.0
GOOG,2023-08-24 00:00:00+00:00,130.42,134.97,130.3,134.7272,18680381,129.4411649339,133.9570160338,129.3220655642,133.7160383092,18680381,0.0,1.0
GOOG,2023-08-25 00:00:00+00:00,130.69,131.4,128.04,130.14,20678096,129.7091385157,130.4138097862,127.0790274355,129.1632664047,20678096,0.0,1.0
GOOG,2023-08-28 00:00:00+00:00,131.79,133.24,130.85,132.08,16715467,130.8008827376,132.2400001211,129.8679376752,131.0887062143,16715467,0.0,1.0
GOOG,2023-08-29 00:00:00+00:00,135.49,137.295,132.98,132.9981,30803265,134.4731133024,136.2645663211,131.9819514868,131.9999156417,30803265,0.0,1.0
GOOG,2023-08-30 00:00:00+00:00,136.93,137.25,135.021,135.57,21773356,135.9023057384,136.2199040575,134.0076332659,134.5525128821,21773356,0.0,1.0
GOOG,2023-08-31 00:00:00+00:00,137.35,138.4,136.82,137.05,28147850,136.3191535322,137.3612730168,135.7931313162,136.021405108,28147850,0.0,1.0
GOOG,2023-09-01 00:00:00+00:00,136.8,138.58,135.94,138.43,16671647,135.7732814212,137.5399220713,134.9197359386,137.3910478592,16671647,0.0,1.0
GOOG,2023-09-05 00:00:00+00:00,136.71,137.37,135.56,136.44,17730218,135.683956894,136.3390034272,134.5425879347,135.4159833122,17730218,0.0,1.0
GOOG,2023-09-06 00:00:00+00:00,135.37,137.48,134.69,137.015,15814327,134.3540139327,136.4481778494,133.6791175046,135.9866677919,15814327,0.0,1.0
GOOG,2023-09-07 00:00:00+00:00,136.2,136.58,133.9601,134.6,16975956,135.1777845729,135.5549325768,132.9546955886,133.5897929773,16975956,0.0,1.0
GOOG,2023-09-08 00:00:00+00:00,137.2,137.515,135.87,135.87,17820005,136.1702793201,136.4829151655,134.8502613063,134.8502613063,17820005,0.0,1.0
GOOG,2023-09-11 00:00:00+00:00,137.74,138.2638,136.55,137.38,17180755,136.7062264836,137.2260952322,135.5251577344,136.3489283746,17180755,0.0,1.0
GOOG,2023-09-12 00:00:00+00:00,136.07,137.64,135.93,137.13,15212934,135.0487602558,136.6069770089,134.9098109911,136.1008046878,15212934,0.0,1.0
GOOG,2023-09-13 00:00:00+00:00,137.5,137.7,134.93,135.9,16394915,136.4680277443,136.6665266937,133.9173162439,134.8800361487,16394915,0.0,1.0
GOOG,2023-09-14 00:00:00+00:00,138.99,139.55,137.06,138.39,19064607,137.9468449177,138.5026419761,136.0313300555,137.3513480693,19064607,0.0,1.0
GOOG,2023-09-15 00:00:00+00:00,138.3,139.36,137.18,138.8,48958837,137.2620235421,138.3140679742,136.1504294252,137.7582709157,48958837,0.0,1.0
GOOG,2023-09-18 00:00:00+00:00,138.96,139.93,137.63,137.63,16233590,137.9170700753,138.8797899801,136.5970520614,136.5970520614,16233590,0.0,1.0
GOOG,2023-09-19 00:00:00+00:00,138.83,139.175,137.5,138.25,15484644,137.7880457581,138.1304564459,136.4680277443,137.2123988047,15484644,0.0,1.0
GOOG,2023-09-20 00:00:00+00:00,134.59,138.84,134.52,138.83,21473533,133.5798680299,137.7979707056,133.5103933976,137.7880457581,21473533,0.0,1.0
GOOG,2023-09-21 00:00:00+00:00,131.36,133.19,131.09,132.39,22058375,130.3741099963,132.1903753837,130.1061364145,131.3963795859,22058375,0.0,1.0
GOOG,2023-09-22 00:00:00+00:00,131.25,133.01,130.51,131.68,17355284,130.2649355741,132.0117263292,129.5304894612,130.6917083154,17355284,0.0,1.0
GOOG,2023-09-25 00:00:00+00:00,132.17,132.22,130.03,130.77,14650032,131.1780307416,131.2276554789,129.0540919825,129.7885380954,14650032,0.0,1.0
GOOG,2023-09-26 00:00:00+00:00,129.45,131.405,128.19,130.914,20378789,128.4784450291,130.4187722599,127.2279016476,129.931457339,20378789,0.0,1.0
GOOG,2023-09-27 00:00:00+00:00,131.46,131.72,129.38,129.44,18764201,130.473359471,130.7314081053,128.4089703968,128.4685200816,18764201,0.0,1.0
GOOG,2023-09-28 00:00:00+00:00,133.13,134.1799,130.69,130.69,18201389,132.1308256989,133.172845934,129.7091385157,129.7091385157,18201389,0.0,1.0
GOOG,2023-09-29 00:00:00+00:00,131.85,134.89,131.32,134.08,23237336,130.8604324224,133.877616454,130.3344102064,133.0736957088,23237336,0.0,1.0
GOOG,2023-10-02 00:00:00+00:00,135.17,135.36,132.065,132.155,19210394,134.1555149833,134.3440889852,131.0738187931,131.1631433204,19210394,0.0,1.0
GOOG,2023-10-03 00:00:00+00:00,133.3,135.24,132.815,134.93,19628736,132.2995498059,134.2249896156,131.8181898535,133.9173162439,19628736,0.0,1.0
GOOG,2023-10-04 00:00:00+00:00,136.27,136.57,133.43,133.66,22847987,135.2472592052,135.5450076294,132.4285741231,132.6568479149,22847987,0.0,1.0
GOOG,2023-10-05 00:00:00+00:00,135.99,136.5,134.455,136.13,15922944,134.969360676,135.4755329971,133.445881239,135.1083099406,15922944,0.0,1.0
GOOG,2023-10-06 00:00:00+00:00,138.73,139.1857,134.94,134.94,20826683,137.6887962834,138.1410761397,133.9272411914,133.9272411914,20826683,0.0,1.0
GOOG,2023-10-09 00:00:00+00:00,139.5,139.97,136.7,137.99,16599099,138.4530172388,138.91948977,135.6740319465,136.9543501704,16599099,0.0,1.0
GOOG,2023-10-10 00:00:00+00:00,139.2,140.74,138.43,139.51,19554916,138.1552688146,139.6837107253,137.3910478592,138.4629421862,19554916,0.0,1.0
GOOG,2023-10-11 00:00:00+00:00,141.7,142.22,139.84,139.85,20146341,140.6365056827,141.1526029512,138.7904654528,138.8003904003,20146341,0.0,1.0
GOOG,2023-10-12 00:00:00+00:00,140.29,142.38,139.45,142.16,18173107,139.2370880891,141.3114021108,138.4033925014,141.0930532664,18173107,0.0,1.0
GOOG,2023-10-13 00:00:00+00:00,138.58,141.34,137.97,140.65,19447565,137.5399220713,140.2792075737,136.9345002755,139.5943861981,19447565,0.0,1.0
GOOG,2023-10-16 00:00:00+00:00,140.49,140.905,139.32,139.73,17345556,139.4355870385,139.8474723586,138.2743681843,138.6812910306,17345556,0.0,1.0
GOOG,2023-10-17 00:00:00+00:00,140.99,141.25,138.5287,140.03,17424024,139.9318344121,140.1898830464,137.4890070908,138.9790394548,17424024,0.0,1.0
GOOG,2023-10-18 00:00:00+00:00,139.28,141.99,138.705,140.75,18304869,138.2346683944,140.9243291594,137.6639839147,139.6936356728,18304869,0.0,1.0
GOOG,2023-10-19 00:00:00+00:00,138.98,141.005,138.6,139.8,21831181,137.9369199702,139.9467218333,137.5597719663,138.7507656629,21831181,0.0,1.0
GOOG,2023-10-20 00:00:00+00:00,136.74,139.04,136.245,138.59,24970263,135.7137317364,137.996469655,135.2224468365,137.5498470188,24970263,0.0,1.0
GOOG,2023-10-23 00:00:00+00:00,137.9,139.02,135.11,136.23,20780665,136.8650256432,137.9766197601,134.0959652984,135.2075594153,20780665,0.0,1.0
GOOG,2023-10-24 00:00:00+00:00,140.12,140.7099,138.75,139.16,26535198,139.068363982,139.6538366334,137.7086461783,138.1155690247,26535198,0.0,1.0
GOOG,2023-10-25 00:00:00+00:00,126.67,130.1,126.09,129.77,58796067,125.7193096318,129.1235666148,125.1436626784,128.7960433482,58796067,0.0,1.0
GOOG,2023-10-26 00:00:00+00:00,123.44,125.46,122.32,124.47,33907363,122.5135515982,124.5183909876,121.4019574813,123.5358211879,33907363,0.0,1.0
GOOG,2023-10-27 00:00:00+00:00,123.4,124.44,121.46,124.03,37367673,122.4738518083,123.5060463455,120.5484119987,123.0991234991,37367673,0.0,1.0
GOOG,2023-10-30 00:00:00+00:00,125.75,126.55,123.88,124.46,24165631,124.8062144643,125.6002102621,122.950249287,123.5258962404,24165631,0.0,1.0
GOOG,2023-10-31 00:00:00+00:00,125.3,126.56,123.925,126.27,21123418,124.3595918281,125.6101352096,122.9949115506,125.3223117329,21123418,0.0,1.0
GOOG,2023-11-01 00:00:00+00:00,127.57,127.74,124.925,125.34,26536604,126.6125549043,126.7812790113,123.9874062979,124.399291618,26536604,0.0,1.0
GOOG,2023-11-02 00:00:00+00:00,128.58,130.09,128.11,129.56,24091672,127.614974599,129.1136416673,127.1485020678,128.5876194513,24091672,0.0,1.0
GOOG,2023-11-03 00:00:00+00:00,130.37,130.73,129.01,129.09,19529448,129.3915401965,129.7488383055,128.0417473403,128.1211469201,19529448,0.0,1.0
GOOG,2023-11-06 00:00:00+00:00,131.45,131.56,129.93,130.22,15360362,130.4634345236,130.5726089457,128.9548425078,129.2426659845,15360362,0.0,1.0
GOOG,2023-11-07 00:00:00+00:00,132.4,133.28,131.14,131.98,19223786,131.4063045334,132.279699911,130.1557611519,130.9894567396,19223786,0.0,1.0
GOOG,2023-11-08 00:00:00+00:00,133.26,133.54,132.16,132.36,15093598,132.259850016,132.5377485453,131.1681057941,131.3666047435,15093598,0.0,1.0
GOOG,2023-11-09 00:00:00+00:00,131.69,133.96,131.51,133.36,17976533,130.7016332629,132.9545963391,130.5229842084,132.3590994908,17976533,0.0,1.0
GOOG,2023-11-10 00:00:00+00:00,134.06,134.27,130.87,131.53,20879838,133.0538458138,133.2622697107,129.8877875702,130.5428341033,20879838,0.0,1.0
GOOG,2023-11-13 00:00:00+00:00,133.64,134.11,132.77,133.36,16409856,132.63699802,133.1034705512,131.7735275899,132.3590994908,16409856,0.0,1.0
GOOG,2023-11-14 00:00:00+00:00,135.43,137.24,135.1,135.65,22317345,134.4135636175,136.20997911,134.0860403509,134.6319124619,22317345,0.0,1.0
GOOG,2023-11-15 00:00:00+00:00,136.38,136.84,135.33,136.64,15840883,135.3564336274,135.8129812111,134.3143141428,135.6144822617,15840883,0.0,1.0
GOOG,2023-11-16 00:00:00+00:00,138.7,138.8799,136.08,136.96,17615068,137.659021441,137.837571246,135.0586852032,135.9320805808,17615068,0.0,1.0
GOOG,2023-11-17 00:00:00+00:00,136.94,138.0,135.48,137.82,25590191,135.9122306859,136.9642751179,134.4631883549,136.7856260634,25590191,0.0,1.0
GOOG,2023-11-20 00:00:00+00:00,137.92,138.425,135.49,135.5,19589006,136.8848755381,137.3860853855,134.4731133024,134.4830382498,19589006,0.0,1.0
GOOG,2023-11-21 00:00:00+00:00,138.62,138.965,137.705,137.94,17648067,137.5796218612,137.922032549,136.6714891675,136.9047254331,17648067,0.0,1.0
GOOG,2023-11-22 00:00:00+00:00,140.02,141.1,139.0,139.1,17310209,138.9691145073,140.0410088343,137.9567698651,138.0560193399,17310209,0.0,1.0
GOOG,2023-11-24 00:00:00+00:00,138.22,139.677,137.47,139.54,8828640,137.1826239623,138.628688809,136.4382529019,138.4927170287,8828640,0.0,1.0
GOOG,2023-11-27 00:00:00+00:00,138.05,139.63,137.54,137.57,17886389,137.0138998553,138.5820415559,136.5077275342,136.5375023766,17886389,0.0,1.0
GOOG,2023-11-28 00:00:00+00:00,138.62,138.66,137.04,137.63,17046868,137.5796218612,137.6193216511,136.0114801606,136.5970520614,17046868,0.0,1.0
GOOG,2023-11-29 00:00:00+00:00,136.4,139.67,136.295,138.985,21014715,135.3762835223,138.6217413458,135.2720715739,137.9418824439,21014715,0.0,1.0
GOOG,2023-11-30 00:00:00+00:00,133.92,136.96,132.79,136.4,29913531,132.9148965492,135.9320805808,131.7933774848,135.3762835223,29913531,0.0,1.0
GOOG,2023-12-01 00:00:00+00:00,133.32,133.5,132.1517,133.32,24267987,132.3193997009,132.4980487554,131.1598680877,132.3193997009,24267987,0.0,1.0
GOOG,2023-12-04 00:00:00+00:00,130.63,131.45,129.4,131.294,24117083,129.6495888308,130.4634345236,128.4288202917,130.308605343,24117083,0.0,1.0
GOOG,2023-12-05 00:00:00+00:00,132.39,133.54,129.73,130.37,19235145,131.3963795859,132.5377485453,128.7563435583,129.3915401965,19235145,0.0,1.0
GOOG,2023-12-06 00:00:00+00:00,131.43,133.31,131.31,132.9,16265640,130.4435846286,132.3094747534,130.3244852589,131.902551907,16265640,0.0,1.0
GOOG,2023-12-07 00:00:00+00:00,138.45,140.0,136.23,136.6,38419426,137.4108977542,138.9492646124,135.2075594153,135.5747824718,38419426,0.0,1.0
GOOG,2023-12-08 00:00:00+00:00,136.64,137.99,135.57,135.66,23016139,135.6144822617,136.9543501704,134.5525128821,134.6418374094,23016139,0.0,1.0
GOOG,2023-12-11 00:00:00+00:00,134.7,134.79,132.89,133.82,24502860,133.6890424521,133.7783669793,131.8926269596,132.8156470745,24502860,0.0,1.0
GOOG,2023-12-12 00:00:00+00:00,133.64,134.54,132.83,133.27,26583981,132.63699802,133.5302432925,131.8330772747,132.2697749635,26583981,0.0,1.0
GOOG,2023-12-13 00:00:00+00:00,133.97,134.78,132.95,134.545,25414461,132.9645212866,133.7684420318,131.9521766444,133.5352057662,25414461,0.0,1.0
GOOG,2023-12-14 00:00:00+00:00,133.2,135.035,131.06,134.77,29619098,132.2003003312,134.0215281924,130.0763615721,133.7585170844,29619098,0.0,1.0
GOOG,2023-12-15 00:00:00+00:00,133.84,134.83,132.63,132.92,58594004,132.8354969694,133.8180667692,131.6345783253,131.922401802,58594004,0.0,1.0
GOOG,2023-12-18 00:00:00+00:00,137.19,138.38,133.77,133.86,25699767,136.1603543727,137.3414231219,132.7660223371,132.8553468644,25699767,0.0,1.0
GOOG,2023-12-19 00:00:00+00:00,138.1,138.77,137.45,138.0,20601632,137.0635245926,137.7284960733,136.4184030069,136.9642751179,20601632,0.0,1.0
GOOG,2023-12-20 00:00:00+00:00,139.66,143.0783,139.41,140.33,33507342,138.6118163983,142.0044611928,138.3636927115,139.276787879,33507342,0.0,1.0
GOOG,2023-12-21 00:00:00+00:00,141.8,142.03,140.4725,140.77,18101476,140.7357551574,140.9640289493,139.4182183804,139.7134855677,18101476,0.0,1.0
GOOG,2023-12-22 00:00:00+00:00,142.72,143.25,142.055,142.13,18513524,141.6488503248,142.1748725409,140.9888413179,141.063278424,18513524,0.0,1.0
GOOG,2023-12-26 00:00:00+00:00,142.82,143.945,142.5001,142.98,11170066,141.7480997996,142.8646563902,141.4306007299,141.9068989591,11170066,0.0,1.0
GOOG,2023-12-27 00:00:00+00:00,141.44,143.32,141.0512,142.83,17261305,140.3784570484,142.2443471732,139.9925750907,141.758024747,17261305,0.0,1.0
GOOG,2023-12-28 00:00:00+00:00,141.28,142.27,140.8283,141.85,12192549,140.2196578888,141.2022276886,139.7713480115,140.7853798948,12192549,0.0,1.0
GOOG,2023-12-29 00:00:00+00:00,140.93,141.435,139.9,140.68,14880961,139.8722847273,140.3734945747,138.8500151377,139.6241610405,14880961,0.0,1.0
GOOG,2024-01-02 00:00:00+00:00,139.56,140.6147,137.74,139.6,20071885,138.5125669236,139.5593511335,136.7062264836,138.5522667135,20071885,0.0,1.0
GOOG,2024-01-03 00:00:00+00:00,140.36,141.09,138.43,138.6,18974308,139.3065627214,140.0310838869,137.3910478592,137.5597719663,18974308,0.0,1.0
GOOG,2024-01-04 00:00:00+00:00,138.04,140.635,138.01,139.85,18253331,137.0039749078,139.5794987769,136.9742000654,138.8003904003,18253331,0.0,1.0
GOOG,2024-01-05 00:00:00+00:00,137.39,138.81,136.85,138.352,15140136,136.3588533221,137.7681958632,135.8229061586,137.3136332689,15140136,0.0,1.0
GOOG,2024-01-08 00:00:00+00:00,140.53,140.64,137.88,138.0,17645293,139.4752868284,139.5844612506,136.8451757482,136.9642751179,17645293,0.0,1.0
GOOG,2024-01-09 00:00:00+00:00,142.56,142.7998,139.79,140.06,19579667,141.4900511653,141.7280514057,138.7408407155,139.0088142972,19579667,0.0,1.0
GOOG,2024-01-10 00:00:00+00:00,143.8,144.525,142.46,142.52,16641881,142.7207446519,143.4403033436,141.3908016906,141.4503513754,16641881,0.0,1.0
GOOG,2024-01-11 00:00:00+00:00,143.67,146.66,142.215,144.895,17471130,142.5917203347,145.5592796289,141.1476404775,143.8075264001,17471130,0.0,1.0
GOOG,2024-01-12 00:00:00+00:00,144.24,144.74,143.36,144.34,13998729,143.1574423406,143.6536897143,142.2840469631,143.2566918154,13998729,0.0,1.0
GOOG,2024-01-16 00:00:00+00:00,144.08,145.84,143.0564,143.43,19198939,142.9986431811,144.7454339362,141.9827255578,142.3535215954,19198939,0.0,1.0
GOOG,2024-01-17 00:00:00+00:00,142.89,143.41,140.51,142.91,17884548,141.8175744319,142.3336717004,139.4554369335,141.8374243268,17884548,0.0,1.0
GOOG,2024-01-18 00:00:00+00:00,144.99,145.585,143.35,143.44,18876800,143.9018134011,144.4923477757,142.2741220156,142.3634465429,18876800,0.0,1.0
GOOG,2024-01-19 00:00:00+00:00,147.97,148.04,145.8,146.305,27181032,146.8594477478,146.9289223801,144.7057341463,145.2069439937,27181032,0.0,1.0
GOOG,2024-01-22 00:00:00+00:00,147.71,150.015,147.58,148.71,21829232,146.6013991135,148.8890995059,146.4723747964,147.5938938608,21829232,0.0,1.0
GOOG,2024-01-23 00:00:00+00:00,148.68,148.86,147.19,147.72,14113649,147.5641190183,147.7427680728,146.085301845,146.611324061,14113649,0.0,1.0
GOOG,2024-01-24 00:00:00+00:00,150.35,151.57,149.84,150.29,18892741,149.2215852462,150.4324288378,148.7154129251,149.1620355614,18892741,0.0,1.0
GOOG,2024-01-25 00:00:00+00:00,153.64,154.76,151.22,151.74,21495120,152.4868929646,153.5984870815,150.0850556763,150.6011529449,21495120,0.0,1.0
GOOG,2024-01-26 00:00:00+00:00,153.79,154.11,152.8,152.87,19494488,152.6357671767,152.9533654958,151.6531973769,151.7226720092,19494488,0.0,1.0
GOOG,2024-01-29 00:00:00+00:00,154.84,155.2,152.92,153.64,20909258,153.6778866613,154.0351847703,151.7722967466,152.4868929646,20909258,0.0,1.0
GOOG,2024-01-30 00:00:00+00:00,153.05,155.04,152.775,154.01,26578934,151.9013210637,153.8763856107,151.6283850083,152.8541160211,26578934,0.0,1.0
GOOG,2024-01-31 00:00:00+00:00,141.8,145.59,141.55,145.39,43908584,140.7357551574,144.4973102494,140.4876314706,144.2988113,43908584,0.0,1.0
GOOG,2024-02-01 00:00:00+00:00,142.71,144.62,142.26,143.69,25526855,141.6389253774,143.5345903446,141.1923027411,142.6115702297,25526855,0.0,1.0
GOOG,2024-02-02 00:00:00+00:00,143.54,143.88,138.17,140.89,42136127,142.4626960176,142.8001442316,137.1329992249,139.8325849374,42136127,0.0,1.0
GOOG,2024-02-05 00:00:00+00:00,144.93,146.67,143.91,144.04,29254444,143.8422637162,145.5692045764,142.8299190741,142.9589433912,29254444,0.0,1.0
GOOG,2024-02-06 00:00:00+00:00,145.41,146.74,144.52,145.96,21517655,144.3186611949,145.6386792087,143.4353408699,144.8645333059,21517655,0.0,1.0
GOOG,2024-02-07 00:00:00+00:00,146.68,147.0,145.2103,146.12,21436126,145.5791295239,145.896727843,144.1204599939,145.0233324654,21436126,0.0,1.0
GOOG,2024-02-08 00:00:00+00:00,147.22,147.61,146.42,146.97,18241319,146.1150766874,146.5021496388,145.3210808896,145.8669530006,18241319,0.0,1.0
GOOG,2024-02-09 00:00:00+00:00,150.22,150.695,147.43,147.95,21877693,149.0925609291,149.563995934,146.3235005843,146.8395978529,21877693,0.0,1.0
GOOG,2024-02-12 00:00:00+00:00,148.73,150.59,148.56,149.54,17236108,147.6137437557,149.4597839856,147.4450196487,148.417664501,17236108,0.0,1.0
GOOG,2024-02-13 00:00:00+00:00,146.37,148.04,145.11,146.07,18138482,145.2714561522,146.9289223801,144.0209127707,144.9737077281,18138482,0.0,1.0
GOOG,2024-02-14 00:00:00+00:00,147.14,147.83,145.555,147.37,16651824,146.0356771076,146.7204984832,144.4625729332,146.2639508995,16651824,0.0,1.0
GOOG,2024-02-15 00:00:00+00:00,143.94,144.76,141.88,144.46,26724305,142.8596939165,143.6735396092,140.8151547372,143.375791185,26724305,0.0,1.0
GOOG,2024-02-16 00:00:00+00:00,141.76,144.48,141.52,144.21,21865118,140.6960553675,143.39564108,140.4578566282,143.1276674982,21865118,0.0,1.0
GOOG,2024-02-20 00:00:00+00:00,142.2,143.3285,140.8,140.94,18625589,141.1327530563,142.2527833785,139.7432604102,139.8822096748,18625589,0.0,1.0
GOOG,2024-02-21 00:00:00+00:00,143.84,143.98,141.91,142.64,16499584,142.7604444417,142.8993937064,140.8449295796,141.5694507451,16499584,0.0,1.0
GOOG,2024-02-22 00:00:00+00:00,145.32,146.2,144.01,146.12,23024707,144.2293366676,145.1027320452,142.9291685488,145.0233324654,23024707,0.0,1.0
GOOG,2024-02-23 00:00:00+00:00,145.29,145.955,144.79,144.97,14519434,144.1995618252,144.8595708321,143.7033144516,143.8819635061,14519434,0.0,1.0
GOOG,2024-02-26 00:00:00+00:00,138.75,143.84,138.74,143.45,33513011,137.7086461783,142.7604444417,137.6987212309,142.3733714903,33513011,0.0,1.0
GOOG,2024-02-27 00:00:00+00:00,140.1,140.49,138.5,139.41,22363981,139.0485140871,139.4355870385,137.4605224915,138.3636927115,22363981,0.0,1.0
GOOG,2024-02-28 00:00:00+00:00,137.43,139.28,136.64,139.1,30628702,136.398553112,138.2346683944,135.6144822617,138.0560193399,30628702,0.0,1.0
GOOG,2024-02-29 00:00:00+00:00,139.78,139.95,137.57,138.35,35485006,138.730915768,138.899639875,136.5375023766,137.3116482794,35485006,0.0,1.0
GOOG,2024-03-01 00:00:00+00:00,138.08,140.0,137.975,139.61,28551525,137.0436746977,138.9492646124,136.9394627492,138.562191661,28551525,0.0,1.0
GOOG,2024-03-04 00:00:00+00:00,134.2,136.63,132.86,136.54,43571510,133.1927950784,135.6045573142,131.8628521171,135.515232787,43571510,0.0,1.0
GOOG,2024-03-05 00:00:00+00:00,133.78,134.02,131.55,132.74,28447550,132.7759472846,133.0141460239,130.5626839983,131.7437527475,28447550,0.0,1.0
GOOG,2024-03-06 00:00:00+00:00,132.56,134.74,131.95,134.24,23175200,131.565103693,133.7287422419,130.9596818972,133.2324948683,23175200,0.0,1.0
GOOG,2024-03-07 00:00:00+00:00,135.24,135.82,132.66,133.89,24107282,134.2249896156,134.800636569,131.6643531677,132.8851217068,24107282,0.0,1.0
GOOG,2024-03-08 00:00:00+00:00,136.29,138.985,134.8,135.035,26495160,135.2671091002,137.9418824439,133.7882919268,134.0215281924,26495160,0.0,1.0
GOOG,2024-03-11 00:00:00+00:00,138.94,139.98,137.07,137.07,22462576,137.8972201803,138.9294147174,136.041255003,136.041255003,22462576,0.0,1.0
GOOG,2024-03-12 00:00:00+00:00,139.62,140.28,138.21,138.25,18951920,138.5721166084,139.2271631416,137.1726990148,137.2123988047,18951920,0.0,1.0
GOOG,2024-03-13 00:00:00+00:00,140.77,142.19,140.01,140.06,19589151,139.7134855677,141.1228281088,138.9591895599,139.0088142972,19589151,0.0,1.0
GOOG,2024-03-14 00:00:00+00:00,144.34,144.73,141.485,142.3,35991108,143.2566918154,143.6437647668,140.423119312,141.232002531,35991108,0.0,1.0
GOOG,2024-03-15 00:00:00+00:00,142.17,144.34,141.1301,143.41,41039494,141.1029782139,143.2566918154,140.0708829262,142.3336717004,41039494,0.0,1.0
GOOG,2024-03-18 00:00:00+00:00,148.48,152.93,148.14,149.37,47676689,147.3656200689,151.7822216941,147.0281718548,148.2489403939,47676689,0.0,1.0
GOOG,2024-03-19 00:00:00+00:00,147.92,149.62,147.01,148.98,17748367,146.8098230105,148.4970640807,145.9066527905,147.8618674425,17748367,0.0,1.0
GOOG,2024-03-20 00:00:00+00:00,149.68,149.76,147.665,148.79,17729996,148.5566137656,148.6360133454,146.5567368499,147.6732934405,17729996,0.0,1.0
GOOG,2024-03-21 00:00:00+00:00,148.74,151.305,148.0101,150.32,19843915,147.6236687032,150.1694177298,146.8992467872,149.1918104038,19843915,0.0,1.0
GOOG,2024-03-22 00:00:00+00:00,151.77,152.56,150.09,150.24,19252925,150.6309277873,151.4149986376,148.9635366119,149.112410824,19252925,0.0,1.0
GOOG,2024-03-25 00:00:00+00:00,151.15,151.456,148.8,150.95,15114728,150.015581044,150.3192844367,147.683218388,149.8170820946,15114728,0.0,1.0
GOOG,2024-03-26 00:00:00+00:00,151.7,153.2,151.03,151.24,19312694,150.561453155,152.0501952758,149.8964816743,150.1049055713,19312694,0.0,1.0
GOOG,2024-03-27 00:00:00+00:00,151.94,152.69,150.13,152.145,16621964,150.7996518943,151.5440229547,149.0032364018,151.0031133175,16621964,0.0,1.0
GOOG,2024-03-28 00:00:00+00:00,152.26,152.67,151.33,152.0,21105628,151.1172502134,151.5241730598,150.1942300985,150.8592015792,21105628,0.0,1.0
GOOG,2024-04-01 00:00:00+00:00,156.5,157.0,151.65,151.83,24416137,155.3254279417,155.8216753153,150.5118284176,150.6904774721,24416137,0.0,1.0
GOOG,2024-04-02 00:00:00+00:00,155.87,155.99,153.46,154.75,17549140,154.7001562509,154.8192556206,152.3082439101,153.588562134,17549140,0.0,1.0
GOOG,2024-04-03 00:00:00+00:00,156.37,156.55,154.1321,154.92,16984168,155.1964036246,155.3750526791,152.9752996297,153.7572862411,16984168,0.0,1.0
GOOG,2024-04-04 00:00:00+00:00,151.94,156.18,151.88,155.08,23901697,150.7996518943,155.0078296226,150.7401022095,153.9160854006,23901697,0.0,1.0
GOOG,2024-04-05 00:00:00+00:00,153.94,154.84,151.081,151.68,16212049,152.7846413888,153.6778866613,149.9470989064,150.54160326,16212049,0.0,1.0
GOOG,2024-04-08 00:00:00+00:00,156.14,156.655,153.99,154.015,16280924,154.9681298327,155.4792646275,152.8342661261,152.8590784948,16280924,0.0,1.0
GOOG,2024-04-09 00:00:00+00:00,158.14,159.89,156.64,157.35,21435146,156.9531193272,158.6899851348,155.4643772063,156.1690484768,21435146,0.0,1.0
GOOG,2024-04-10 00:00:00+00:00,157.66,158.16,156.2,157.88,16339174,156.4767218485,156.9729692221,155.0276795175,156.6950706929,16339174,0.0,1.0
